target_id	length	eff_length	est_counts	tpm
U00096.3|b1955|AAC75021.1|CDS|yedP	816	383.113	5	1.24976
U00096.3|b1956|AAC75022.2|CDS|yedQ	1695	1234.68	56	4.34328
U00096.3|b1957|AAC75023.1|CDS|yodC	183	76.8857	0	0
U00096.3|b1958|AAC75024.1|CDS|yedI	918	466.389	17	3.49047
U00096.3|b1959|AAC75025.1|CDS|yedA	921	468.98	2	0.408374
U00096.3|b1960|AAC75026.1|CDS|vsr	471	181.883	1	0.52649
U00096.3|b1961|AAC75027.1|CDS|dcm	1419	958.678	92	9.18964
U00096.3|b1962|AAC75028.1|CDS|yedJ	696	298.951	14	4.48447
U00096.3|b1963|AAC75029.2|CDS|yedR	366	140.919	0	0
U00096.3|b4496|NA|CDS|yedS	1193	732.678	38	4.96654
U00096.3|b1967|AAC75033.1|CDS|hchA	852	411.371	294	68.4379
U00096.3|b1968|AAC75034.1|CDS|yedV	1359	898.678	123	13.1064
U00096.3|b1969|AAC75035.2|CDS|yedW	672	284.033	41	13.8229
U00096.3|b1970|AAC75036.1|CDS|hiuH	414	158.906	0	0
U00096.3|b1971|AAC75037.1|CDS|yedY	1005	544.678	26	4.57106
U00096.3|b1972|AAC75038.1|CDS|yedZ	636	262.834	8	2.91469
U00096.3|b1973|AAC75039.1|CDS|zinT	651	271.497	32	11.2867
U00096.3|b1974|AAC75040.2|CDS|yodB	531	208.53	9	4.13292
U00096.3|b1976|AAC75041.2|CDS|mtfA	798	369.486	195	50.5382
U00096.3|b1978|AAC75042.4|CDS|yeeJ	7077	6616.68	162	2.34454
U00096.3|b4497|NA|CDS|yeeL	1053	592.678	20	3.23143
U00096.3|b1981|AAC75045.1|CDS|shiA	1317	856.678	135	15.0904
U00096.3|b1982|AAC75046.1|CDS|amn	1455	994.678	280	26.9562
U00096.3|b1983|AAC75047.1|CDS|yeeN	717	312.528	550	168.522
U00096.3|b1985|AAC75048.2|CDS|yeeO	1488	1027.68	17	1.58407
U00096.3|b1987|AAC75049.1|CDS|cbl	951	495.279	48	9.28057
U00096.3|b1988|AAC75050.1|CDS|nac	918	466.389	11	2.25854
U00096.3|b1990|AAC75051.1|CDS|ldtA	933	479.417	30	5.99227
U00096.3|b1991|AAC75052.1|CDS|cobT	1080	619.678	16	2.47251
U00096.3|b1992|AAC75053.1|CDS|cobS	744	330.707	5	1.4478
U00096.3|b1993|AAC75054.1|CDS|cobU	546	215.652	2	0.888097
U00096.3|b4639|NA|CDS|yeeH	87	40.3431	0	0
U00096.3|b1994|AAC75055.1|CDS|insH1	1017	556.678	6.36892	1.09558
U00096.3|b4640|NA|CDS|yoeG	533	209.468	18	8.22882
U00096.3|b4641|NA|CDS|yoeH	159	68.2045	0	0
U00096.3|b4582|NA|CDS|yoeA	1840	1379.68	89.9377	6.24234
U00096.3|b1996|AAC75057.1|CDS|insD1	906	456.099	0	0
U00096.3|b1997|AAT48140.2|CDS|insC1	366	140.919	0	0
U00096.3|b1999|NA|CDS|yeeP	552	218.556	2	0.876295
U00096.3|b2000|AAT48141.1|CDS|flu	3120	2659.68	409	14.7258
U00096.3|b2001|AAC75062.2|CDS|yeeR	1533	1072.68	45	4.01723
U00096.3|b2002|AAC75063.1|CDS|yeeS	447	171.962	0	0
U00096.3|b2003|AAC75064.1|CDS|yeeT	222	90.6047	0	0
U00096.3|b2004|AAC75065.1|CDS|cbeA	369	142.014	0	0
U00096.3|b2005|AAC75066.1|CDS|cbtA	375	144.214	0	0
U00096.3|b2006|NA|CDS|yeeW	168	71.4868	0	0
U00096.3|b4642|NA|CDS|yoeD	129	56.9813	0	0
U00096.3|b4538|NA|CDS|yoeF	186	77.9559	0	0
U00096.3|b2007|AAC75068.2|CDS|yeeX	330	128.019	0	0
U00096.3|b2008|AAC75069.1|CDS|yeeA	1059	598.678	28	4.47866
U00096.3|b2009|AAC75070.1|CDS|sbmC	474	183.151	3	1.56854
U00096.3|b2010|AAC75071.2|CDS|dacD	1167	706.678	29	3.9297
U00096.3|b2011|AAC75072.1|CDS|sbcB	1428	967.678	189	18.7031
U00096.3|b2012|AAC75073.1|CDS|yeeD	228	92.6866	0	0
U00096.3|b2013|AAC75074.1|CDS|yeeE	1059	598.678	18	2.87914
U00096.3|b2014|AAC75075.2|CDS|plaP	1359	898.678	542	57.7535
U00096.3|b4678|ACO59998.1|CDS|yoeI	63	30.2269	0	0
U00096.3|b2015|AAC75076.2|CDS|yeeY	930	476.797	7	1.40588
U00096.3|b2016|AAC75077.1|CDS|yeeZ	825	390.054	78	19.1493
U00096.3|b4539|ABD18681.1|CDS|yoeB	255	102.005	0	0
U00096.3|b2017|AAC75078.2|CDS|yefM	252	100.972	0	0
U00096.3|b2018|AAC75079.1|CDS|hisL	51	24.9755	0	0
U00096.3|b2019|AAC75080.1|CDS|hisG	900	451	9	1.91095
U00096.3|b2020|AAC75081.1|CDS|hisD	1305	844.678	4	0.453474
U00096.3|b2021|AAC75082.1|CDS|hisC	1071	610.678	3	0.470427
U00096.3|b2022|AAC75083.2|CDS|hisB	1068	607.678	21	3.30925
U00096.3|b2023|AAC75084.1|CDS|hisH	591	238.248	3	1.2058
U00096.3|b2024|AAC75085.2|CDS|hisA	738	326.597	4	1.17282
U00096.3|b2025|AAC75086.1|CDS|hisF	777	354.026	7	1.89342
U00096.3|b2026|AAC75087.1|CDS|hisI	612	249.464	11	4.22248
U00096.3|b2027|AAC75088.2|CDS|wzzB	981	522.228	1186	217.474
U00096.3|b2028|AAC75089.1|CDS|ugd	1167	706.678	100	13.5507
U00096.3|b2029|AAC75090.1|CDS|gnd	1407	946.678	8310	840.586
U00096.3|b4571|NA|CDS|wbbL	1994	1533.68	690.885	43.1375
U00096.3|b2030|AAC75091.1|CDS|insH1	1017	556.678	0	0
U00096.3|b2032|AAC75093.1|CDS|wbbK	1119	658.678	526	76.4708
U00096.3|b2033|AAC75094.1|CDS|wbbJ	591	238.248	144	57.8783
U00096.3|b2034|AAC75095.1|CDS|wbbI	993	533.173	738	132.548
U00096.3|b2035|AAC75096.1|CDS|wbbH	1167	706.678	394	53.3898
U00096.3|b2036|AAC75097.1|CDS|glf	1104	643.678	1028	152.935
U00096.3|b2037|AAC75098.1|CDS|wzxB	1248	787.678	732	88.9909
U00096.3|b2038|AAC75099.1|CDS|rfbC	558	221.493	185	79.9825
U00096.3|b2039|AAC75100.1|CDS|rfbA	882	435.891	681	149.607
U00096.3|b2040|AAC75101.1|CDS|rfbD	900	451	646	137.164
U00096.3|b2041|AAC75102.1|CDS|rfbB	1086	625.678	1297	198.505
U00096.3|b2042|AAC75103.1|CDS|wcaN	894	445.932	810	173.94
U00096.3|b2043|AAC75104.1|CDS|wcaM	1395	934.678	33	3.38092
U00096.3|b2044|AAC75105.1|CDS|wcaL	1221	760.678	5	0.629437
U00096.3|b2045|AAC75106.1|CDS|wcaK	1281	820.678	6	0.700103
U00096.3|b2046|AAC75107.1|CDS|wzxC	1479	1018.68	17	1.59807
U00096.3|b2047|AAC75108.1|CDS|wcaJ	1395	934.678	3	0.307357
U00096.3|b2048|AAC75109.1|CDS|cpsG	1371	910.678	9	0.94637
U00096.3|b2049|AAC75110.1|CDS|cpsB	1437	976.678	23	2.25507
U00096.3|b2050|AAC75111.1|CDS|wcaI	1224	763.678	3	0.376179
U00096.3|b2051|AAC75112.2|CDS|wcaH	480	185.706	0	0
U00096.3|b2052|AAC75113.1|CDS|wcaG	966	508.677	30	5.64758
U00096.3|b2053|AAC75114.1|CDS|gmd	1122	661.678	22	3.1839
U00096.3|b2054|AAC75115.1|CDS|wcaF	549	217.1	5	2.20543
U00096.3|b2055|AAC75116.1|CDS|wcaE	747	332.777	13	3.74087
U00096.3|b2056|AAC75117.1|CDS|wcaD	1218	757.678	22	2.78049
U00096.3|b2057|AAC75118.1|CDS|wcaC	1218	757.678	6	0.758315
U00096.3|b2058|AAC75119.1|CDS|wcaB	489	189.586	1	0.505098
U00096.3|b2059|AAC75120.1|CDS|wcaA	840	401.806	5	1.19162
U00096.3|b2060|AAC75121.2|CDS|wzc	2163	1702.68	28	1.57474
U00096.3|b2061|AAC75122.1|CDS|wzb	444	170.749	1	0.560823
U00096.3|b2062|AAC75123.1|CDS|wza	1140	679.678	13	1.83157
U00096.3|b2063|AAC75124.2|CDS|yegH	1584	1123.68	41	3.49402
U00096.3|b2064|AAC75125.1|CDS|asmA	1854	1393.68	93	6.39004
U00096.3|b2065|AAC75126.1|CDS|dcd	582	233.575	16	6.55958
U00096.3|b2066|AAC75127.2|CDS|udk	642	266.27	94	33.8056
U00096.3|b2067|AAC75128.1|CDS|yegE	3318	2857.68	69	2.31217
U00096.3|b2068|AAC75129.1|CDS|alkA	849	408.967	4	0.936603
U00096.3|b2069|AAC75130.2|CDS|yegD	1353	892.678	25	2.68181
U00096.3|b2070|AAC75131.1|CDS|yegI	1947	1486.68	20	1.28824
U00096.3|b2071|AAC75132.1|CDS|yegJ	462	178.118	1	0.53762
U00096.3|b2072|AAC75133.1|CDS|yegK	762	343.278	5	1.39479
U00096.3|b2073|AAC75134.1|CDS|yegL	660	276.811	3	1.03782
U00096.3|b4667|ACO59999.1|CDS|ibsA	60	28.9267	0	0
U00096.3|b4668|ACO60000.1|CDS|ibsB	57	27.6182	0	0
U00096.3|b2074|AAC75135.2|CDS|mdtA	1248	787.678	24	2.91773
U00096.3|b2075|AAC75136.1|CDS|mdtB	3123	2662.68	58	2.0859
U00096.3|b2076|AAC75137.1|CDS|mdtC	3078	2617.68	42	1.53644
U00096.3|b2077|AAC75138.1|CDS|iceT	1416	955.678	12	1.20241
U00096.3|b2078|AAC75139.1|CDS|baeS	1404	943.678	14	1.42065
U00096.3|b2079|AAC75140.1|CDS|baeR	723	316.498	31	9.37939
U00096.3|b2080|AAC75141.2|CDS|yegP	333	129.079	0	0
U00096.3|b2081|AAC75142.1|CDS|yegQ	1362	901.678	76	8.07134
U00096.3|b2082|AAC75143.1|CDS|ogrK	219	89.5617	0	0
U00096.3|b2083|NA|CDS|yegZ	213	87.4706	0	0
U00096.3|b2085|AAC75146.2|CDS|yegR	318	123.801	0	0
U00096.3|b2086|AAC75147.1|CDS|yegS	900	451	22	4.67121
U00096.3|b4498|NA|CDS|gatR	2035	1574.68	625.726	38.0518
U00096.3|b2088|AAC75149.2|CDS|insE1	300	117.528	0	0
U00096.3|b2089|AAC75150.1|CDS|insF1	867	423.525	0	0
U00096.3|b2091|AAC75152.1|CDS|gatD	1041	580.678	1697	279.853
U00096.3|b2092|NA|CDS|gatC	1358	897.678	2740	292.29
U00096.3|b2093|AAC75154.1|CDS|gatB	285	112.338	0	0
U00096.3|b2094|AAC75155.1|CDS|gatA	453	174.407	614	337.123
U00096.3|b2095|AAC75156.1|CDS|gatZ	1263	802.678	3370	402.042
U00096.3|b2096|AAC75157.2|CDS|gatY	855	413.784	1698	392.959
U00096.3|b2097|AAC75158.2|CDS|fbaB	1053	592.678	38	6.13971
U00096.3|b2098|AAC75159.1|CDS|yegT	1278	817.678	14	1.63957
U00096.3|b2099|AAC75160.1|CDS|yegU	1005	544.678	5	0.87905
U00096.3|b2100|AAC75161.1|CDS|yegV	966	508.677	5	0.941263
U00096.3|b2101|AAC75162.1|CDS|yegW	747	332.777	23	6.61846
U00096.3|b2102|AAC75163.2|CDS|yegX	819	385.417	18	4.47224
U00096.3|b2103|AAC75164.1|CDS|thiD	801	371.733	3	0.77281
U00096.3|b2104|AAC75165.1|CDS|thiM	789	362.802	10	2.63945
U00096.3|b2105|AAC75166.1|CDS|rcnR	273	108.201	0	0
U00096.3|b2106|AAC75167.1|CDS|rcnA	825	390.054	9	2.20954
U00096.3|b2107|AAC75168.2|CDS|rcnB	339	131.207	0	0
U00096.3|b2108|AAC75169.1|CDS|yehA	1035	574.678	14	2.33285
U00096.3|b2109|AAC75170.1|CDS|yehB	2481	2020.68	16	0.758239
U00096.3|b2110|AAC75171.1|CDS|yehC	720	314.508	5	1.52238
U00096.3|b2111|AAC75172.1|CDS|yehD	543	214.212	2	0.894068
U00096.3|b2112|AAC75173.1|CDS|yehE	282	111.303	0	0
U00096.3|b2113|AAC75174.2|CDS|mrp	1110	649.678	204	30.0687
U00096.3|b2114|AAC75175.1|CDS|metG	2034	1573.68	322	19.594
U00096.3|b4499|NA|CDS|yehH	3796	3335.68	45	1.29185
U00096.3|b2118|AAC75179.1|CDS|yehI	3633	3172.68	52	1.5695
U00096.3|b4541|ABD18687.1|CDS|yehK	318	123.801	0	0
U00096.3|b2119|AAC75180.2|CDS|yehL	1089	628.678	1	0.152319
U00096.3|b2120|AAC75181.1|CDS|yehM	2280	1819.68	11	0.578871
U00096.3|b2121|AAC75182.1|CDS|yehP	1137	676.678	7	0.990602
U00096.3|b2122|NA|CDS|yehQ	2001	1540.68	20	1.24309
U00096.3|b2123|AAC75184.2|CDS|yehR	462	178.118	4	2.15048
U00096.3|b2124|AAC75185.1|CDS|yehS	471	181.883	30	15.7947
U00096.3|b2125|AAC75186.2|CDS|yehT	720	314.508	131	39.8862
U00096.3|b2126|AAC75187.1|CDS|yehU	1686	1225.68	151	11.7973
U00096.3|b2127|AAC75188.1|CDS|mlrA	732	322.527	14	4.15666
U00096.3|b4542|ABD18688.1|CDS|yohO	108	48.8154	0	0
U00096.3|b2128|AAC75189.1|CDS|yehW	732	322.527	2	0.593809
U00096.3|b2129|AAC75190.1|CDS|yehX	927	474.184	5	1.00973
U00096.3|b2130|AAC75191.1|CDS|yehY	1158	697.678	1	0.137255
U00096.3|b2131|AAC75192.1|CDS|osmF	918	466.389	19	3.90111
U00096.3|b2132|AAC75193.1|CDS|bglX	2298	1837.68	85	4.42928
U00096.3|b2133|AAC75194.1|CDS|dld	1716	1255.68	116	8.84633
U00096.3|b2134|AAC75195.2|CDS|pbpG	933	479.417	142	28.3634
U00096.3|b2135|AAC75196.2|CDS|yohC	588	236.682	3	1.21378
U00096.3|b2136|AAC75197.2|CDS|yohD	579	232.035	6	2.47617
U00096.3|b2137|AAC75198.1|CDS|yohF	762	343.278	2	0.557915
U00096.3|b2139|NA|CDS|mdtQ	1436	975.678	3	0.294441
U00096.3|b4679|ACO60001.1|CDS|yohP	84	39.1051	0	0
U00096.3|b2140|AAC75201.1|CDS|dusC	948	492.618	15	2.91584
U00096.3|b2141|AAC75202.1|CDS|yohJ	399	153.17	0	0
U00096.3|b2142|AAC75203.1|CDS|yohK	696	298.951	9	2.88288
U00096.3|b2143|AAC75204.1|CDS|cdd	885	438.389	55	12.014
U00096.3|b2144|AAC75205.1|CDS|sanA	720	314.508	55	16.7461
U00096.3|b2145|AAC75206.1|CDS|yeiS	240	96.836	0	0
U00096.3|b2146|AAC75207.1|CDS|preT	1239	778.678	38	4.67314
U00096.3|b2147|AAC75208.2|CDS|preA	1236	775.678	41	5.06158
U00096.3|b2148|AAC75209.1|CDS|mglC	1011	550.678	144	25.0408
U00096.3|b2149|AAC75210.1|CDS|mglA	1521	1060.68	351	31.6889
U00096.3|b2150|AAC75211.1|CDS|mglB	999	538.678	1451	257.942
U00096.3|b2151|AAC75212.1|CDS|galS	1041	580.678	136	22.4278
U00096.3|b2152|AAC75213.1|CDS|yeiB	1158	697.678	12	1.64706
U00096.3|b2153|AAC75214.1|CDS|folE	669	282.213	148	50.219
U00096.3|b2154|AAC75215.1|CDS|yeiG	837	399.438	49	11.7471
U00096.3|b2155|AAC75216.1|CDS|cirA	1992	1531.68	345	21.5692
U00096.3|b2156|AAC75217.1|CDS|lysP	1470	1009.68	216	20.4859
U00096.3|b2157|AAC75218.1|CDS|yeiE	882	435.891	58	12.7419
U00096.3|b2158|AAC75219.1|CDS|yeiH	1050	589.678	26	4.22223
U00096.3|b2159|AAC75220.1|CDS|nfo	858	416.206	79	18.1761
U00096.3|b2160|AAC75221.1|CDS|yeiI	1089	628.678	34	5.17886
U00096.3|b2161|AAC75222.1|CDS|nupX	1251	790.678	9	1.09
U00096.3|b2162|AAC75223.1|CDS|rihB	942	487.317	2	0.393008
U00096.3|b2163|AAC75224.1|CDS|yeiL	660	276.811	9	3.11345
U00096.3|b2164|AAC75225.1|CDS|psuT	1251	790.678	25	3.02778
U00096.3|b2165|AAC75226.1|CDS|psuG	939	484.677	10	1.97575
U00096.3|b2166|AAC75227.1|CDS|psuK	942	487.317	13	2.55455
U00096.3|b2167|AAC75228.1|CDS|fruA	1692	1231.68	101	7.85249
U00096.3|b2168|AAC75229.1|CDS|fruK	939	484.677	12	2.37089
U00096.3|b2169|AAC75230.1|CDS|fruB	1131	670.678	12	1.71337
U00096.3|b2170|AAC75231.1|CDS|setB	1182	721.678	9	1.19421
U00096.3|b4502|ABD18689.1|CDS|yeiW	255	102.005	0	0
U00096.3|b2171|AAC75232.2|CDS|yeiP	573	228.981	311	130.06
U00096.3|b2172|AAC75233.1|CDS|yeiQ	1467	1006.68	54	5.13673
U00096.3|b2173|AAC75234.1|CDS|yeiR	987	527.689	24	4.35528
U00096.3|b2174|AAC75235.2|CDS|lpxT	714	310.558	171	52.7274
U00096.3|b2175|AAC75236.1|CDS|mepS	567	225.96	1112	471.255
U00096.3|b2176|AAC75237.1|CDS|rtn	1557	1096.68	56	4.88981
U00096.3|b2177|AAC75238.2|CDS|yejA	1815	1354.68	69	4.87749
U00096.3|b2178|AAC75239.1|CDS|yejB	1095	634.678	29	4.3755
U00096.3|b2179|AAC75240.1|CDS|yejE	1026	565.678	18	3.0471
U00096.3|b2180|AAC75241.1|CDS|yejF	1590	1129.68	122	10.3416
U00096.3|b2181|AAC75242.1|CDS|yejG	345	133.345	0	0
U00096.3|b2182|AAC75243.1|CDS|bcr	1191	730.678	40	5.24224
U00096.3|b2183|AAC75244.1|CDS|rsuA	696	298.951	65	20.8208
U00096.3|b2184|AAC75245.1|CDS|yejH	1761	1300.68	23	1.69333
U00096.3|b2185|AAC75246.1|CDS|rplY	285	112.338	0	0
U00096.3|b2186|AAC75247.1|CDS|yejK	1008	547.678	116	20.2822
U00096.3|b2187|AAC75248.1|CDS|yejL	228	92.6866	0	0
U00096.3|b2188|AAC75249.1|CDS|yejM	1761	1300.68	147	10.8226
U00096.3|b2190|NA|CDS|yejO	3791	3330.68	131.054	3.7679
U00096.3|b2192|AAC75252.1|CDS|insH1	1017	556.678	0	0
U00096.3|b2193|AAC75253.1|CDS|narP	648	269.745	104	36.9201
U00096.3|b2194|AAC75254.1|CDS|ccmH	1053	592.678	26	4.20086
U00096.3|b2195|AAC75255.1|CDS|dsbE	558	221.493	1	0.432338
U00096.3|b2196|AAC75256.1|CDS|ccmF	1944	1483.68	20	1.29084
U00096.3|b2197|AAC75257.1|CDS|ccmE	480	185.706	4	2.06262
U00096.3|b2198|AAC75258.1|CDS|ccmD	210	86.4223	0	0
U00096.3|b2199|AAC75259.1|CDS|ccmC	738	326.597	7	2.05243
U00096.3|b2200|AAC75260.1|CDS|ccmB	663	278.602	5	1.71858
U00096.3|b2201|AAC75261.2|CDS|ccmA	624	256.074	6	2.24372
U00096.3|b2202|AAC75262.1|CDS|napC	603	244.603	19	7.43832
U00096.3|b2203|AAC75263.2|CDS|napB	450	173.182	0	0
U00096.3|b2204|AAC75264.1|CDS|napH	864	421.077	12	2.729
U00096.3|b2205|AAC75265.1|CDS|napG	696	298.951	4	1.28128
U00096.3|b2206|AAC75266.1|CDS|napA	2487	2026.68	53	2.50423
U00096.3|b2207|AAC75267.1|CDS|napD	264	105.103	0	0
U00096.3|b2208|AAC75268.1|CDS|napF	495	192.207	0	0
U00096.3|b2209|AAC75269.1|CDS|eco	489	189.586	48	24.2447
U00096.3|b2210|AAC75270.1|CDS|mqo	1647	1186.68	60	4.84174
U00096.3|b2211|AAC75271.1|CDS|yojI	1644	1183.68	166	13.4294
U00096.3|b2212|AAC75272.1|CDS|alkB	651	271.497	5	1.76355
U00096.3|b2213|AAC75273.1|CDS|ada	1065	604.678	13	2.05874
U00096.3|b2214|AAC75274.1|CDS|apbE	1056	595.678	12	1.92909
U00096.3|b2215|AAC75275.1|CDS|ompC	1104	643.678	36702	5460.15
U00096.3|b2216|AAC75276.1|CDS|rcsD	2673	2212.68	740	32.0256
U00096.3|b2217|AAC75277.1|CDS|rcsB	651	271.497	414	146.022
U00096.3|b2218|AAC75278.2|CDS|rcsC	2850	2389.68	316	12.6628
U00096.3|b2219|AAC75279.1|CDS|atoS	1827	1366.68	71	4.9748
U00096.3|b2220|AAC75280.1|CDS|atoC	1386	925.678	42	4.34483
U00096.3|b2221|AAC75281.1|CDS|atoD	663	278.602	0	0
U00096.3|b2222|AAC75282.1|CDS|atoA	651	271.497	0	0
U00096.3|b2223|AAC75283.1|CDS|atoE	1323	862.678	6	0.666018
U00096.3|b2224|AAC75284.1|CDS|atoB	1185	724.678	6	0.792847
U00096.3|b2225|AAC75285.1|CDS|yfaP	777	354.026	5	1.35244
U00096.3|b2226|AAC75286.1|CDS|yfaQ	1650	1189.68	13	1.0464
U00096.3|b4500|NA|CDS|yfaS	4605	4144.68	41	0.947276
U00096.3|b2229|AAC75289.2|CDS|yfaT	624	256.074	0	0
U00096.3|b2230|AAC75290.2|CDS|yfaA	1689	1228.68	17	1.32493
U00096.3|b2231|AAC75291.1|CDS|gyrA	2628	2167.68	1710	75.5413
U00096.3|b2232|AAC75292.1|CDS|ubiG	723	316.498	27	8.16914
U00096.3|b2233|AAC75293.1|CDS|yfaL	3753	3292.68	63	1.83221
U00096.3|b2234|AAC75294.1|CDS|nrdA	2286	1825.68	230	12.0639
U00096.3|b2235|AAC75295.1|CDS|nrdB	1131	670.678	352	50.2588
U00096.3|b2236|AAC75296.1|CDS|yfaE	255	102.005	0	0
U00096.3|b2237|AAC75297.1|CDS|inaA	651	271.497	37	13.0503
U00096.3|b2238|NA|CDS|yfaH	243	97.871	0	0
U00096.3|b2239|AAC75299.1|CDS|glpQ	1077	616.678	3432	532.932
U00096.3|b2240|AAC75300.1|CDS|glpT	1359	898.678	2666	284.079
U00096.3|b2241|AAC75301.1|CDS|glpA	1629	1168.68	233	19.0917
U00096.3|b2242|AAC75302.1|CDS|glpB	1260	799.678	146	17.4832
U00096.3|b2243|AAC75303.1|CDS|glpC	1191	730.678	287	37.6131
U00096.3|b2244|AAC75304.1|CDS|yfaD	900	451	14	2.97259
U00096.3|b4543|NA|CDS|ypaA	198	82.2086	0	0
U00096.3|b2245|AAC75305.1|CDS|rhmA	804	373.99	20	5.12098
U00096.3|b2246|AAC75306.2|CDS|rhmT	1290	829.678	7	0.807926
U00096.3|b2247|AAC75307.2|CDS|rhmD	1206	745.678	9	1.15578
U00096.3|b2248|AAC75308.1|CDS|rhmR	783	358.395	5	1.33596
U00096.3|b2249|AAC75309.1|CDS|yfaY	1203	742.678	32	4.12603
U00096.3|b2250|AAC75310.2|CDS|yfaZ	543	214.212	25	11.1758
U00096.3|b2251|AAC75311.1|CDS|nudI	426	163.581	0	0
U00096.3|b2252|AAC75312.1|CDS|ais	603	244.603	3	1.17447
U00096.3|b2253|AAC75313.3|CDS|arnB	1140	679.678	11	1.54979
U00096.3|b2254|AAC75314.1|CDS|arnC	969	511.375	12	2.24711
U00096.3|b2255|AAC75315.1|CDS|arnA	1983	1522.68	40	2.51556
U00096.3|b2256|AAC75316.1|CDS|arnD	891	443.409	4	0.86385
U00096.3|b2257|AAC75317.1|CDS|arnT	1653	1192.68	10	0.802897
U00096.3|b4544|ABD18693.1|CDS|arnE	336	130.142	0	0
U00096.3|b2258|AAC75318.2|CDS|arnF	387	148.66	0	0
U00096.3|b2259|AAC75319.2|CDS|pmrD	267	106.136	0	0
U00096.3|b2260|AAC75320.1|CDS|menE	1356	895.678	14	1.49679
U00096.3|b2261|AAC75321.1|CDS|menC	963	505.985	22	4.1636
U00096.3|b2262|AAC75322.1|CDS|menB	858	416.206	24	5.52186
U00096.3|b2263|AAC75323.1|CDS|menH	759	341.158	8	2.24553
U00096.3|b2264|AAC75324.1|CDS|menD	1671	1210.68	14	1.10734
U00096.3|b2265|AAC75325.2|CDS|menF	1296	835.678	90	10.313
U00096.3|b2266|AAC75326.1|CDS|elaB	306	119.613	0	0
U00096.3|b2267|AAC75327.1|CDS|elaA	462	178.118	8	4.30096
U00096.3|b2268|AAC75328.2|CDS|rbn	918	466.389	87	17.863
U00096.3|b2269|AAC75329.1|CDS|elaD	1212	751.678	34	4.33142
U00096.3|b2270|AAC75330.1|CDS|yfbK	1728	1267.68	30	2.26619
U00096.3|b2271|AAC75331.2|CDS|yfbL	972	514.08	2	0.372548
U00096.3|b2272|AAC75332.1|CDS|yfbM	504	196.19	4	1.95239
U00096.3|b2273|AAC75333.1|CDS|yfbN	717	312.528	10	3.06404
U00096.3|b2274|AAC75334.2|CDS|yfbO	423	162.405	0	0
U00096.3|b2275|AAC75335.2|CDS|yfbP	849	408.967	28	6.55622
U00096.3|b2276|AAC75336.2|CDS|nuoN	1458	997.678	295	28.3149
U00096.3|b2277|AAC75337.1|CDS|nuoM	1530	1069.68	161	14.4131
U00096.3|b2278|AAC75338.1|CDS|nuoL	1842	1381.68	242	16.7723
U00096.3|b2279|AAC75339.1|CDS|nuoK	303	118.57	0	0
U00096.3|b2280|AAC75340.1|CDS|nuoJ	555	220.02	24	10.4456
U00096.3|b2281|AAC75341.1|CDS|nuoI	543	214.212	33	14.7521
U00096.3|b2282|AAC75342.1|CDS|nuoH	978	519.506	63	11.6127
U00096.3|b2283|AAC75343.2|CDS|nuoG	2727	2266.68	368	15.5468
U00096.3|b2284|AAC75344.1|CDS|nuoF	1338	877.678	132	14.402
U00096.3|b2285|AAC75345.1|CDS|nuoE	501	194.856	19	9.33735
U00096.3|b2286|AAC75346.2|CDS|nuoC	1791	1330.68	264	18.9983
U00096.3|b2287|AAC75347.1|CDS|nuoB	663	278.602	255	87.6475
U00096.3|b2288|AAC75348.1|CDS|nuoA	444	170.749	81	45.4267
U00096.3|b2289|AAC75349.1|CDS|lrhA	939	484.677	23	4.54421
U00096.3|b2290|AAC75350.1|CDS|alaA	1218	757.678	209	26.4147
U00096.3|b2291|AAC75351.1|CDS|yfbR	600	243.001	34	13.3984
U00096.3|b2292|AAC75352.1|CDS|yfbS	1833	1372.68	23	1.60451
U00096.3|b2293|AAC75353.2|CDS|yfbT	651	271.497	99	34.9183
U00096.3|b2294|AAC75354.2|CDS|yfbU	495	192.207	101	50.3193
U00096.3|b2295|AAC75355.1|CDS|yfbV	456	175.638	46	25.0797
U00096.3|b2296|AAC75356.1|CDS|ackA	1203	742.678	1044	134.612
U00096.3|b2297|AAC75357.1|CDS|pta	2145	1684.68	782	44.4501
U00096.3|b2298|AAC75358.2|CDS|yfcC	1521	1060.68	15	1.35423
U00096.3|b2299|AAC75359.1|CDS|yfcD	543	214.212	115	51.4089
U00096.3|b2300|AAC75360.1|CDS|yfcE	555	220.02	128	55.7096
U00096.3|b2301|AAC75361.1|CDS|yfcF	645	268.003	10	3.57309
U00096.3|b2302|AAC75362.1|CDS|yfcG	648	269.745	2	0.710002
U00096.3|b2303|AAC75363.1|CDS|folX	363	139.827	0	0
U00096.3|b2304|AAC75364.1|CDS|yfcH	894	445.932	26	5.58326
U00096.3|b2305|AAC75365.1|CDS|yfcI	891	443.409	25	5.39906
U00096.3|b2306|AAC75366.1|CDS|hisP	774	351.857	14	3.81018
U00096.3|b2307|AAC75367.1|CDS|hisM	717	312.528	17	5.20887
U00096.3|b2308|AAC75368.1|CDS|hisQ	687	293.282	12	3.91813
U00096.3|b2309|AAC75369.1|CDS|hisJ	783	358.395	216	57.7133
U00096.3|b2310|AAC75370.1|CDS|argT	783	358.395	123	32.8645
U00096.3|b2311|AAC75371.1|CDS|ubiX	570	227.466	24	10.1036
U00096.3|b2312|AAC75372.1|CDS|purF	1518	1057.68	91	8.23894
